,companyName,layoffDate,noticeDate,numAffected,State
412,"Mindstrong, Inc. and Mindstrong Health Services, P.C.",2023-03-24,2023-01-24,128,CA
413,"Illumina, Inc.",2023-03-24,2023-01-23,1,CA
414,"Reliant Services Group, LLC dba Reliant Funding",2023-03-26,2023-01-25,79,CA
415,"RoGar Manufacturing, Inc.",2023-03-31,2023-01-27,76,CA
416,Amgen,2023-03-31,2023-01-24,305,CA
417,Heritage on the Marina,2023-04-01,2023-01-25,26,CA
418,ICAN-B,2023-04-28,2023-01-24,7,CA
419,Brown & Toland Physician Services Organization,2023-01-01,2022-12-22,9,CA
420,Brown & Toland Physician Services Organization,2023-01-01,2022-12-22,261,CA
421,Brown & Toland Physician Services Organization,2023-01-01,2022-12-22,18,CA
422,Brown & Toland Physician Services Organization,2023-01-01,2022-12-22,14,CA
423,Google (US-SAN-6420),2023-03-31,2023-01-20,45,CA
424,Google (US-SAN-INN15255),2023-03-31,2023-01-20,26,CA
425,Google (US-SAN-WBD16618),2023-03-31,2023-01-20,1,CA
426,Blue Shield of California,2022-12-31,2022-12-22,56,CA
427,Brown & Toland Physician Services Organization,2023-01-01,2022-12-22,5,CA
428,Brown & Toland Physician Services Organization,2023-01-01,2022-12-22,5,CA
429,Brown & Toland Physician Services Organization,2023-01-01,2022-12-22,7,CA
430,Brown & Toland Physician Services Organization,2023-01-01,2022-12-22,1,CA
431,Brown & Toland Physician Services Organization,2023-01-01,2022-12-22,3,CA
432,Brown & Toland Physician Services Organization,2023-01-01,2022-12-22,11,CA
433,Brown & Toland Physician Services Organization,2023-01-01,2022-12-22,4,CA
434,Celestica Precision Machining,2023-03-20,2023-01-16,27,CA
435,Celestica Precision Machining,2023-03-20,2023-01-16,13,CA
436,Celestica Precision Machining,2023-03-20,2023-01-16,4,CA
437,"Liminex, Inc. dba GoGuardian",2023-03-20,2023-01-18,86,CA
438,"Liminex, Inc. dba GoGuardian",2023-03-20,2023-01-18,86,CA
439,Spartronics,2023-03-31,2023-01-16,74,CA
440,"Delaware North Companies Travel Hospitality Services, Inc",2023-03-31,2023-01-20,96,CA
441,"Fate Therapeutics, Inc.",2023-03-06,2023-01-05,21,CA
442,"Fate Therapeutics, Inc.",2023-03-06,2023-01-05,43,CA
443,"Fate Therapeutics, Inc.",2023-03-06,2023-01-05,34,CA
444,"Fate Therapeutics, Inc.",2023-03-06,2023-01-05,217,CA
445,Intel Corporation,2023-03-15,2023-01-13,42,CA
446,Intel Corporation,2023-03-15,2023-01-13,9,CA
447,Intel Corporation,2023-03-15,2023-01-13,101,CA
448,Intel Corporation,2023-03-15,2023-01-13,25,CA
449,"Stratasys Direct, Inc.",2023-03-29,2023-01-20,85,CA
450,Google,2023-03-31,2023-01-20,140,CA
451,Google,2023-03-31,2023-01-20,8,CA
452,Google,2023-03-31,2023-01-20,6,CA
453,Google,2023-03-31,2023-01-20,3,CA
454,Google,2023-03-31,2023-01-20,21,CA
455,Google,2023-03-31,2023-01-20,17,CA
456,Google,2023-03-31,2023-01-20,24,CA
457,Google,2023-03-31,2023-01-20,19,CA
458,Google,2023-03-31,2023-01-20,8,CA
459,Google,2023-03-31,2023-01-20,18,CA
460,Google,2023-03-31,2023-01-20,8,CA
461,Google,2023-03-31,2023-01-20,20,CA
462,Google,2023-03-31,2023-01-20,2,CA
463,Google,2023-03-31,2023-01-20,4,CA
464,Google,2023-03-31,2023-01-20,11,CA
465,Google,2023-03-31,2023-01-20,31,CA
466,Abzena (San Diego) Inc.,2023-01-11,2023-01-11,66,CA
467,Hazel Hawkins Hospital,2023-02-18,2022-12-19,432,CA
468,Hazel Hawkins Physical Therapy & Rehabilitation Service,2023-02-18,2022-12-19,11,CA
469,Hazel Hawkins Community Health Center at San Juan Bautista,2023-02-18,2022-12-19,5,CA
470,Barragan Family Diabetes Center,2023-02-18,2022-12-19,10,CA
471,Hazel Hawkins Community Health Center,2023-02-18,2022-12-19,18,CA
472,Hollister Multispecialty Center,2023-02-18,2022-12-19,8,CA
473,Hollister Orthopedic Specialty Center,2023-02-18,2022-12-19,7,CA
474,Mabel 4th Street Health Care Center,2023-02-18,2022-12-19,16,CA
475,Mabel First Street Health Care Center,2023-02-18,2022-12-19,12,CA
476,Mabel Northside Skilled Nursing Facility,2023-02-18,2022-12-19,93,CA
477,McCray Laboratory,2023-02-18,2022-12-19,2,CA
478,San Benito Home Health Care Agency,2023-02-18,2022-12-19,12,CA
479,Sunnyslope Laboratory,2023-02-18,2022-12-19,1,CA
480,William & Inez Mabel Skilled Nursing Facility,2023-02-18,2022-12-19,85,CA
481,Bon Appetit,2023-02-28,2022-12-28,45,CA
482,Google LA 5,2023-03-31,2023-01-20,22,CA
483,Google LA 5,2023-03-31,2023-01-20,6,CA
484,Google LA 2,2023-03-31,2023-01-20,2,CA
485,Google LA 3,2023-03-31,2023-01-20,4,CA
486,Google LA 1,2023-03-31,2023-01-20,5,CA
487,Google Playa 2,2023-03-31,2023-01-20,123,CA
488,Google Playa 1,2023-03-31,2023-01-20,1,CA
489,Google,2023-03-31,2023-01-20,20,CA
490,Google,2023-03-31,2023-01-20,31,CA
491,Google,2023-03-31,2023-01-20,40,CA
492,Google,2023-03-31,2023-01-20,24,CA
493,Google,2023-03-31,2023-01-20,50,CA
494,Google,2023-03-31,2023-01-20,2,CA
495,Google,2023-03-31,2023-01-20,62,CA
496,Google,2023-03-31,2023-01-20,41,CA
497,Google,2023-03-31,2023-01-20,30,CA
498,Google,2023-03-31,2023-01-20,6,CA
499,Google,2023-03-31,2023-01-20,18,CA
500,Google,2023-03-31,2023-01-20,5,CA
501,Google,2023-03-31,2023-01-20,17,CA
502,Google,2023-03-31,2023-01-20,32,CA
503,Madera Community Hospital,2023-01-03,2023-01-04,8,CA
504,Madera Community Hospital,2023-01-03,2023-01-04,687,CA
505,Madera Community Hospital,2023-01-03,2023-01-04,70,CA
506,Madera Community Hospital,2023-01-03,2023-01-04,7,CA
507,EMCA Staff LLC/ACME Labor LLC,2023-01-16,2023-01-17,46,CA
508,EMCA Staff LLC/ACME Labor LLC,2023-01-16,2023-01-17,2,CA
509,"Packers Sanitation Services, Inc.",2023-02-19,2023-01-18,143,CA
510,Amazon,2023-03-19,2023-01-18,16,CA
511,Amazon,2023-03-19,2023-01-18,39,CA
512,Amazon,2023-03-19,2023-01-18,2,CA
513,Amazon,2023-03-19,2023-01-18,52,CA
514,Amazon,2023-03-19,2023-01-18,33,CA
515,Amazon,2023-03-19,2023-01-18,58,CA
516,Amazon,2023-03-19,2023-01-18,7,CA
517,Amazon,2023-03-19,2023-01-18,5,CA
518,Amazon,2023-03-19,2023-01-18,2,CA
519,Amazon,2023-03-19,2023-01-18,10,CA
520,Amazon,2023-03-19,2023-01-18,1,CA
521,Amazon,2023-03-19,2023-01-18,17,CA
522,Amazon,2023-03-19,2023-01-18,58,CA
523,Amazon,2023-03-19,2023-01-18,98,CA
524,Amazon,2023-03-19,2023-01-18,2,CA
525,Amazon,2023-03-19,2023-01-18,1,CA
526,Amazon,2023-03-19,2023-01-18,20,CA
527,Amazon,2023-03-19,2023-01-18,63,CA
528,Amazon,2023-03-19,2023-01-18,20,CA
529,Wayfair LLC,2023-03-20,2023-01-20,74,CA
530,"8x8, Inc.",2023-03-20,2023-01-18,61,CA
531,"Crest Beverage, L.L.C.",2023-03-21,2023-01-20,372,CA
532,"Proterra Operating Company, Inc.",2023-03-31,2023-01-19,87,CA
533,"Gallo Sales Company, Inc.",2023-03-12,2023-01-10,93,CA
534,"Gallo Sales Company, Inc.",2023-03-12,2023-01-10,6,CA
535,"Gallo Sales Company, Inc.",2023-03-12,2023-01-10,151,CA
536,"Gallo Sales Company, Inc.",2023-03-12,2023-01-10,33,CA
537,"Gallo Sales Company, Inc.",2023-03-12,2023-01-10,24,CA
538,"Gallo Sales Company, Inc.",2023-03-12,2023-01-10,23,CA
539,"Gallo Sales Company, Inc.",2023-03-12,2023-01-10,25,CA
540,Medallion Industries,2023-03-20,2023-01-17,9,CA
541,Aseptic Solutions USA Ventures LLC,2023-03-20,2023-01-18,211,CA
542,"Berry Global, Inc.",2023-04-02,2023-01-10,25,CA
543,Medallion Industries,2023-04-28,2023-01-17,5,CA
544,Berry Global Inc.,2023-04-30,2023-01-10,8,CA
545,"Berry Global, Inc.",2023-05-29,2023-01-10,19,CA
546,"eShares, Inc. dba Carta, Inc.",2023-01-15,2023-01-11,60,CA
547,Intel Corporation,2023-01-31,2022-12-02,201,CA
548,Intel Corporation,2023-01-31,2022-12-02,176,CA
549,Zymergen Inc.,2023-03-15,2023-01-13,29,CA
550,Intel Corporation,2023-03-15,2023-01-13,167,CA
551,Radial,2023-03-31,2022-12-28,13,CA
552,OA Logistics,2023-03-11,2023-01-12,90,CA
553,Unity Technologies,2023-03-17,2023-01-17,53,CA
554,"LendingClub Bank, N.A",2023-01-13,2023-01-12,68,CA
555,"LendingClub Bank, N.A.",2023-02-17,2023-01-12,8,CA
556,"LendingClub Bank, N.A.",2023-02-25,2023-01-12,4,CA
557,The Bungalow Kitchen,2023-03-14,2023-01-13,86,CA
558,"Rainberry, Inc.",2023-03-15,2023-01-13,92,CA
559,"Specialized Bicycle Components, Inc.",2023-01-13,2023-01-11,80,CA
560,The Vons Companies Inc.,2023-02-25,2023-01-10,83,CA
561,Verily Life Sciences LLC,2023-03-12,2023-01-11,119,CA
562,Accenture,2023-03-13,2023-01-12,1,CA
563,Accenture,2023-03-13,2023-01-12,1,CA
564,"NH Research, LLC",2023-03-13,2023-01-11,3,CA
565,"Beachbody, LLC",2023-03-13,2023-01-12,80,CA
566,"Ryder Integrated Logistics, Inc.",2023-03-31,2023-01-10,14,CA
567,"NH Research, LLC",2023-07-05,2023-01-11,4,CA
568,"NH Research, LLC",2023-12-29,2023-01-11,44,CA
569,"Scale AI, Inc.",2022-12-23,2023-01-09,1,CA
570,Phillips 66,2023-01-07,2022-12-19,45,CA
571,Aspire Bakeries LLC dba La Brea Bakery Care in Downtown Disney,2023-01-09,2023-01-09,96,CA
572,"Scale AI, Inc.",2023-01-09,2023-01-09,54,CA
573,"Scale AI, Inc.",2023-01-19,2023-01-09,2,CA
574,"Scale AI, Inc.",2023-02-09,2023-01-09,1,CA
575,"Land O&rsquo;Lakes, Inc.",2023-02-10,2023-01-10,1,CA
576,"PreZero US Services, LLC",2023-03-09,2023-01-09,54,CA
577,Orora Packaging Solutions dba Manufactured Packaging Products,2023-03-10,2023-01-09,47,CA
578,"Scale AI, Inc.",2023-03-10,2023-01-09,8,CA
579,Flexport,2023-03-13,2023-01-11,43,CA
580,"Tree Island Wire, Inc.",2023-03-13,2023-01-09,12,CA
581,Flexport,2023-03-13,2023-01-11,121,CA
582,"Tree Island Wire, Inc.",2023-03-31,2023-01-09,9,CA
583,"Scale AI, Inc.",2023-03-31,2023-01-09,2,CA
584,"Ryder Integrated Logistics, Inc.",2023-04-01,2023-01-10,19,CA
585,"Tree Island Wire, Inc.",2023-04-28,2023-01-09,5,CA
586,"Tree Island Wire, Inc.",2023-06-15,2023-01-09,22,CA
587,Arris Composites,2022-11-07,2022-09-07,1,CA
588,Arris Composites,2022-11-07,2022-09-07,1,CA
589,Arris Composites,2022-11-07,2022-09-07,1,CA
590,Arris Composites,2022-11-07,2022-09-07,62,CA
591,Silvergate Bank,2023-01-13,2023-01-05,181,CA
592,RUME Medical Group,2023-02-26,2022-12-28,46,CA
593,Piedmont Airlines Inc. at Long Beach Airport,2023-02-28,2023-01-04,43,CA
594,Flagship Facility Services Inc. at Meta Platforms Inc.,2023-03-06,2023-01-03,34,CA
595,Flagship Facility Services Inc. at Meta Platforms Inc.,2023-03-06,2023-01-03,22,CA
596,Flagship Facility Services Inc. at Meta Platforms Inc.,2023-03-06,2023-01-03,9,CA
597,Flagship Facility Services Inc. at Meta Platforms Inc.,2023-03-06,2023-01-03,4,CA
598,Flagship Facility Services Inc. at Meta Platforms Inc.,2023-03-06,2023-01-03,3,CA
599,Flagship Facility Services Inc. at Meta Platforms Inc.,2023-03-06,2023-01-03,8,CA
600,Flagship Facility Services Inc. at Meta Platforms Inc.,2023-03-06,2023-01-03,1,CA
601,Flagship Facility Services Inc. at Meta Platforms Inc.,2023-03-06,2023-01-03,1,CA
602,Flagship Facility Services Inc. at Meta Platforms Inc.,2023-03-06,2023-01-03,1,CA
603,Flagship Facility Services Inc. at Meta Platforms Inc.,2023-03-06,2023-01-03,16,CA
604,Flagship Facility Services Inc. at Meta Platforms Inc.,2023-03-06,2023-01-03,10,CA
605,Flagship Facility Services Inc. at Meta Platforms Inc.,2023-03-06,2023-01-03,17,CA
606,"Stitch Fix, Inc.",2023-03-06,2023-01-05,97,CA
607,Jabil Inc.,2023-03-07,2023-01-06,39,CA
608,Jabil Inc.,2023-03-07,2023-01-06,166,CA
609,Cue Health - Moda South,2023-03-07,2023-01-05,81,CA
610,Cue Health - Moda North,2023-03-07,2023-01-05,12,CA
611,Cue Health - Moda North II,2023-03-07,2023-01-05,8,CA
612,Cue Health- Moda West,2023-03-07,2023-01-05,7,CA
613,Cue Health - Nancy Ridge,2023-03-07,2023-01-05,39,CA
614,Cue Health - Nancy Ridge II,2023-03-07,2023-01-05,10,CA
615,Cue Health - Waples,2023-03-07,2023-01-05,161,CA
616,Cue Health - Waples II,2023-03-07,2023-01-05,4,CA
617,Cue Health - Vista,2023-03-07,2023-01-05,63,CA
618,Cue Health - Vista II,2023-03-07,2023-01-05,3,CA
619,Carbon Health,2023-03-07,2023-01-06,226,CA
620,Land O'Lakes Inc.,2023-03-07,2023-01-06,5,CA
621,Heritage on the Marina,2023-03-10,2023-01-04,17,CA
622,Pacific Supermarket,2023-03-10,2023-01-09,59,CA
623,"Janssen Pharmaceuticals, Inc.",2023-03-10,2023-01-09,1,CA
624,Herren Enterprises Inc. dba Doctors Ambulance Service,2023-03-14,2023-01-06,59,CA
625,Prime-Line Products,2023-03-31,2023-01-09,116,CA
626,Prime-Line Products,2023-06-30,2023-01-09,3,CA
627,Loews Hotels & Co,2023-03-04,2022-12-30,321,CA
628,Macys,2023-03-18,2022-12-29,92,CA
629,"Salesforce, Inc.",2023-03-24,2023-01-04,650,CA
630,"Salesforce, Inc.",2023-03-24,2023-01-04,1,CA
631,"Salesforce, Inc.",2023-03-24,2023-01-04,52,CA
632,"Salesforce, Inc.",2023-03-24,2023-01-04,49,CA
633,"Cisco Systems, Inc.",2023-03-13,2022-12-09,222,CA
634,"Cisco Systems, Inc.",2023-03-13,2022-12-09,80,CA
635,"Cisco Systems, Inc.",2023-03-13,2022-12-09,371,CA
636,ICAN-B,2023-01-15,2022-11-10,3,CA
637,"Arana Therapeutics, Inc., a company within Teva Pharmaceuticals USA, Inc.",2023-02-03,2022-12-02,30,CA
638,"Argo AI, LLC",2022-11-01,2022-12-15,257,CA
639,"PHC Facilities, Inc.",2023-02-26,2022-12-28,68,CA
640,Teleflex LLC and NeoTract Inc,2023-03-31,2022-12-27,73,CA
641,Teleflex LLC and NeoTract Inc,2023-03-31,2022-12-27,5,CA
642,GlobalFoundries US Inc.,2023-03-17,2022-12-16,50,CA
643,"Ghost Management Group, LLC",2023-01-20,2022-12-23,51,CA
644,Schneider Electric,2023-03-03,2022-12-22,2,CA
645,Epitomics Inc. dba Abeam Milpitas,2023-03-10,2022-12-19,30,CA
646,Reverse Mortgage Funding LLC,2023-03-10,2022-12-22,2,CA
647,"Roku, Inc.",2022-12-16,2022-11-17,93,CA
648,Company 3/Method Inc.,2023-02-12,2022-12-21,54,CA
649,JC Ford,2023-02-15,2022-12-14,39,CA
650,"TuSimple, Inc.",2023-02-18,2022-12-21,143,CA
651,"Principal Lighting Group LLC dba Sloan LED, Inc.",2023-02-20,2022-12-14,35,CA
652,Principal Lighting Group LLC dba Sloan LED Inc.,2023-02-20,2022-12-14,7,CA
653,JC Ford,2023-03-15,2022-12-14,9,CA
654,JC Ford,2023-03-31,2022-12-14,30,CA
655,Crothall Healthcare,2023-01-31,2022-12-13,57,CA
656,Crothall Healthcare,2023-01-31,2022-12-13,15,CA
657,"Avcorp Composite Fabrication, Inc.",2023-03-31,2022-12-08,47,CA
658,Los Angeles Laundry Inc.,2022-12-16,2022-12-15,108,CA
659,Phillips 66,2023-02-28,2022-12-19,45,CA
660,"Aerotek, Inc.",2022-11-15,2022-11-15,141,CA
661,COVID Clinic,2023-01-20,2022-11-18,12,CA
662,Get Heal Inc. and Heal Doctors P.C.,2023-02-14,2022-12-15,182,CA
663,Rume Heath LLC,2023-02-04,2022-11-18,110,CA
664,Qualcomm,2023-02-07,2022-12-06,153,CA
665,Yinlun TDI LLC.,2023-02-24,2022-12-16,34,CA
666,Pennymac,2023-01-17,2022-11-15,8,CA
667,Pennymac,2023-01-17,2022-11-15,3,CA
668,Pennymac,2023-01-17,2022-11-15,19,CA
669,Pennymac,2023-01-17,2022-11-15,1,CA
670,Pennymac,2023-01-17,2022-11-15,1,CA
671,Pennymac,2023-01-17,2022-11-15,2,CA
672,Aimmune Therapeutics Inc.,2023-02-10,2022-12-13,75,CA
673,Pennymac,2023-02-21,2022-12-12,1,CA
674,"OFS Brands, Inc. and Styline Logistics, Inc.",2023-03-03,2022-12-13,60,CA
675,Quest HealthConnect,2023-03-31,2022-12-08,7,CA
676,"United Furniture Industries, Inc.",2022-11-21,2022-11-21,261,CA
677,"Borrego Energy, LLC",2022-12-09,2022-12-07,7,CA
678,Formagrid Inc dba Airtable,2022-12-15,2022-12-08,111,CA
679,"Borrego Energy, LLC",2022-12-23,2022-12-07,1,CA
680,"Borrego Energy, LLC",2023-02-03,2022-12-07,1,CA
681,DHL Supply Chain,2023-02-12,2022-12-14,350,CA
682,DHL Supply Chain,2023-02-12,2022-12-14,44,CA
683,"Borrego Energy, LLC",2023-03-31,2022-12-07,3,CA
684,"Borrego Energy, LLC",2023-04-28,2022-12-07,1,CA
685,"Borrego Energy, LLC",2023-06-23,2022-12-07,5,CA
686,"Borrego Energy, LLC",2023-07-21,2022-12-07,4,CA
687,"Borrego Energy, LLC",2023-08-28,2022-12-07,1,CA
688,"Borrego Energy, LLC",2023-09-01,2022-12-07,7,CA
689,"Borrego Energy, LLC",2023-09-29,2022-12-07,5,CA
690,"Borrego Energy, LLC",2022-12-09,2022-12-07,12,CA
691,"Columbia Steel, Inc.",2023-01-21,2022-11-23,93,CA
692,Videndum Production Solutions,2023-01-31,2022-12-01,14,CA
693,"Southern California Technical Arts, Inc.",2023-01-31,2022-11-30,53,CA
694,"BuzzFeed Media Enterprises, Inc.",2023-02-04,2022-12-06,54,CA
695,"Instil Bio, Inc.",2023-02-06,2022-12-07,89,CA
696,Plaid Inc.,2023-02-06,2022-12-07,59,CA
697,"Instil Bio, Inc.",2023-02-06,2022-12-07,63,CA
698,"Doordash, Inc.",2023-03-01,2022-11-30,75,CA
699,"Doordash, Inc.",2023-03-01,2022-11-30,311,CA
700,"Borrego Energy, LLC",2023-03-03,2022-12-07,1,CA
701,"Pioneer Hi-Bred International, Inc. (&ldquo;Corteva Agriscience or &ldquo;Corteva&rdquo;)",2023-03-05,2022-12-12,22,CA
702,"Borrego Energy, LLC",2023-03-31,2022-12-07,10,CA
703,"Pioneer Hi-Bred International, Inc. (&ldquo;Corteva Agriscience or &ldquo;Corteva&rdquo;)",2023-05-28,2022-12-12,29,CA
704,"Borrego Energy, LLC",2023-06-23,2022-12-07,5,CA
705,"Borrego Energy, LLC",2023-07-21,2022-12-07,5,CA
706,"Borrego Energy, LLC",2023-08-18,2022-12-07,1,CA
707,"Borrego Energy, LLC",2023-09-01,2022-12-07,4,CA
708,"Borrego Energy, LLC",2023-09-29,2022-12-07,6,CA
709,"Borrego Energy, LLC",2024-03-01,2022-12-07,1,CA
710,Thermo Fisher,2022-11-15,2022-11-15,9,CA
711,Thermo Fisher,2022-11-15,2022-11-15,1,CA
712,Festo Corporation,2023-01-30,2022-11-30,1,CA
713,Festo Corporation,2023-01-30,2022-11-30,16,CA
714,"Omaze, Inc.",2023-02-07,2022-12-09,103,CA
715,Quanergy,2023-02-07,2022-12-09,72,CA
716,"Happy Money, Inc.",2023-01-30,2022-12-02,152,CA
717,BloomTech Inc. dba Bloom Institute of Technology,2023-01-31,2022-12-01,60,CA
718,"Medical Device Business Services, Inc.",2023-02-23,2022-12-06,2,CA
719,DePuy Synthes Products Inc.,2023-02-23,2022-12-06,9,CA
720,La Tortilla Factory's Ceres Depot,2023-01-30,2022-12-01,5,CA
721,"Peloton Interactive, Inc.",2023-01-31,2022-12-01,4,CA
722,Plenty Unlimited Inc.,2023-01-31,2022-12-01,18,CA
723,"Inscripta, Inc.",2023-01-31,2022-12-02,23,CA
724,"Peloton Interactive, Inc.",2023-01-31,2022-12-01,3,CA
725,Bed Bath & Beyond Inc.,2023-03-26,2022-12-01,36,CA
726,Reverse Mortgage Funding LLC,2022-11-29,2022-11-29,44,CA
727,"Zume, Inc.",2023-01-28,2022-11-29,61,CA
728,"Hyperloop Technologies, Inc. dba Hyperloop One",2023-01-30,2022-12-01,19,CA
729,"CoStar Group, Inc.",2023-01-30,2022-11-30,14,CA
730,Sciolex Corporation,2023-01-31,2022-12-01,461,CA
731,"Age of Learning, Inc.",2023-02-01,2022-12-01,128,CA
732,"Brown & Toland Professional Services Organization, Inc., wholly-owned subsidiary of Altais",2022-12-31,2022-11-29,26,CA
733,PD Systems,2023-01-29,2022-11-28,48,CA
734,"Reyes Coca-Cola Bottling, LLC",2023-01-30,2022-11-28,82,CA
735,Amazon,2023-01-17,2022-11-15,31,CA
736,Amazon,2023-01-17,2022-11-15,73,CA
737,Amazon,2023-01-17,2022-11-15,14,CA
738,Amazon,2023-01-17,2022-11-15,55,CA
739,Amazon,2023-01-17,2022-11-15,44,CA
740,Amazon,2023-01-17,2022-11-15,46,CA
741,"P.F. Automotive, LLC dba Penske Ford",2023-01-23,2022-11-21,150,CA
742,"P.L. Automotive, LLC dba Penske Lincoln",2023-01-23,2022-11-21,22,CA
743,"Meta Platforms, Inc.",2023-01-13,2022-11-11,25,CA
744,"Meta Platforms, Inc.",2023-01-13,2022-11-11,7,CA
745,"Meta Platforms, Inc.",2023-01-13,2022-11-11,64,CA
746,"Meta Platforms, Inc.",2023-01-13,2022-11-11,18,CA
747,"Meta Platforms, Inc.",2023-01-13,2022-11-11,13,CA
748,"Meta Platforms, Inc.",2023-01-13,2022-11-11,14,CA
749,"Meta Platforms, Inc.",2023-01-13,2022-11-11,3,CA
750,"Meta Platforms, Inc.",2023-01-13,2022-11-11,67,CA
751,"Meta Platforms, Inc.",2023-01-13,2022-11-11,32,CA
752,"Meta Platforms, Inc.",2023-01-13,2022-11-11,34,CA
753,"Meta Platforms, Inc.",2023-01-13,2022-11-11,46,CA
754,"Meta Platforms, Inc.",2023-01-13,2022-11-11,85,CA
755,"Meta Platforms, Inc.",2023-01-13,2022-11-11,32,CA
756,"Meta Platforms, Inc.",2023-01-13,2022-11-11,139,CA
757,"Meta Platforms, Inc.",2023-01-13,2022-11-11,241,CA
758,"Meta Platforms, Inc.",2023-01-13,2022-11-11,140,CA
759,"Meta Platforms, Inc.",2023-01-13,2022-11-11,142,CA
760,"Meta Platforms, Inc.",2023-01-13,2022-11-11,60,CA
761,"Meta Platforms, Inc.",2023-01-13,2022-11-11,632,CA
762,"Meta Platforms, Inc.",2023-01-13,2022-11-11,77,CA
763,"Meta Platforms, Inc.",2023-01-13,2022-11-11,94,CA
764,"Meta Platforms, Inc.",2023-01-13,2022-11-11,98,CA
765,"Meta Platforms, Inc.",2023-01-13,2022-11-11,139,CA
766,"Astra Space, Inc.",2022-11-09,2022-11-09,63,CA
767,"Astra Space, Inc.",2022-11-09,2022-11-09,1,CA
768,"Boardriders Wholesale, LLC",2022-11-18,2022-11-16,90,CA
769,"Boardriders Wholesale, LLC",2022-11-18,2022-11-16,8,CA
770,"Boardriders Wholesale, LLC",2022-11-18,2022-11-16,4,CA
771,"Plastiq, Inc.",2023-01-16,2022-11-17,19,CA
772,"JUUL Labs, Inc.",2023-01-17,2022-11-18,113,CA
773,Silicon Valley TMS of East Bay,2023-01-20,2022-11-15,6,CA
774,Silicon Valley TMS of Mountain View,2023-01-20,2022-11-15,7,CA
775,Silicon Valley TMS of San Francisco,2023-01-20,2022-11-15,1,CA
776,Silicon Valley TMS of San Jose,2023-01-20,2022-11-15,14,CA
777,Silicon Valley TMS of Monterey Bay,2023-01-20,2022-11-15,9,CA
778,Silicon Valley TMS of Corte Madera,2023-01-20,2022-11-15,3,CA
779,"JUUL Labs, Inc.",2023-02-15,2022-11-18,1,CA
780,"JUUL Labs, Inc.",2023-04-07,2022-11-18,2,CA
781,"Nuro, Inc.",2022-11-18,2022-11-18,269,CA
782,"Illumina, Inc.",2023-01-13,2022-11-14,4,CA
783,"Illumina, Inc.",2023-01-13,2022-11-14,20,CA
784,"Illumina, Inc.",2023-01-13,2022-11-14,206,CA
785,"Illumina, Inc.",2023-01-13,2022-11-14,1,CA
786,Blue Shield of California,2023-01-25,2022-11-14,41,CA
787,Blue Shield of California,2023-01-25,2022-11-14,47,CA
788,Blue Shield of California,2023-01-25,2022-11-14,30,CA
789,Blue Shield of California,2023-01-25,2022-11-14,8,CA
790,Blue Shield of California,2023-01-25,2022-11-14,24,CA
791,Blue Shield of California,2023-01-25,2022-11-14,27,CA
792,Blue Shield of California,2023-01-25,2022-11-14,2,CA
793,Blue Shield of California,2023-01-25,2022-11-14,16,CA
794,Blue Shield of California,2023-01-25,2022-11-14,62,CA
795,Blue Shield of California,2023-01-25,2022-11-14,24,CA
796,Blue Shield of California,2023-01-25,2022-11-14,5,CA
797,Blue Shield of California,2023-01-25,2022-11-14,2,CA
798,Blue Shield of California,2023-01-25,2022-11-14,1,CA
799,Blue Shield of California,2023-01-25,2022-11-14,74,CA
800,Blue Shield of California,2023-01-25,2022-11-14,3,CA
801,"RingCentral, Inc.",2023-01-09,2022-11-09,50,CA
802,Flex LTD.,2023-01-09,2022-11-10,155,CA
803,Blue Shield of California,2023-01-25,2022-11-14,7,CA
804,"Twitter, Inc.",2023-01-21,2022-11-25,4,CA
805,"Twitter, Inc.",2023-01-21,2022-11-25,10,CA
806,Thermo Fisher Scientific,2023-01-31,2022-11-15,46,CA
807,Thermo Fisher Scientific,2023-01-31,2022-11-15,49,CA
808,"Intercom, Inc.",2023-01-13,2022-11-14,55,CA
809,"Apeel Technology, Inc.",2023-01-15,2022-11-16,71,CA
810,"Apeel Technology, Inc.",2023-03-31,2022-11-16,11,CA
811,"Apeel Technology, Inc.",2023-06-30,2022-11-16,14,CA
